id_cliente,data_assinatura,valor_mensalidade,total_logs_app_30d,tickets_suporte_abertos,score_sentimento_voc,categoria_principal_voc,churn
C103377,2024-11-18,696,17,1,-0.17,BUGS,0
C103378,2024-09-19,2000,13,1,0.725,FINANCEIRO,0
C103379,2024-03-15,1117,15,0,0.812,SUPORTE,0
C103380,2023-07-23,128,13,1,-0.196,API,1
C103381,2024-04-30,135,12,0,-0.987,BUGS,1
C103382,2023-01-31,885,17,2,0.815,FINANCEIRO,1
C103383,2024-01-23,893,14,0,0.217,FINANCEIRO,0
C103384,2024-09-16,477,13,0,0.33,BUGS,0
C103385,2024-03-09,977,16,1,1.0,BUGS,0
C103386,2024-01-11,692,20,1,0.562,API,0
C103387,2023-12-10,574,11,1,0.493,API,1
C103388,2024-03-18,1094,11,2,0.206,API,0
C103389,2024-08-01,100,16,0,0.264,SUPORTE,1
C103390,2023-03-16,1459,14,1,0.258,API,0
C103391,2024-07-10,1852,15,0,0.275,SUPORTE,0
C103392,2024-10-27,142,17,3,-0.623,FINANCEIRO,0
C103393,2023-06-04,888,14,0,-0.159,SUPORTE,0
C103394,2024-03-05,200,25,0,0.422,BUGS,0
C103395,2023-12-29,291,9,1,1.0,API,0
C103396,2024-03-23,297,15,1,-0.394,FINANCEIRO,1
C103397,2023-08-22,694,16,0,0.1,SUPORTE,0
C103398,2024-07-16,637,16,7,-0.255,SUPORTE,1
C103399,2023-09-19,425,13,1,0.625,SUPORTE,0
C103400,2023-05-05,100,13,0,0.377,API,0
C103401,2023-09-02,350,12,1,-0.051,FINANCEIRO,0
C103402,2024-06-25,1458,16,0,0.937,API,1
C103403,2024-04-29,886,15,0,-0.146,API,0
C103404,2023-05-02,220,14,1,0.036,FINANCEIRO,0
C103405,2023-05-05,588,17,0,-0.186,BUGS,0
C103406,2024-07-02,436,22,1,0.866,BUGS,0
C103407,2023-06-19,1540,12,2,0.196,BUGS,1
C103408,2023-05-04,437,9,1,-0.116,FINANCEIRO,1
C103409,2023-02-04,159,15,8,0.173,API,1
C103410,2023-03-28,423,10,2,0.989,API,0
C103411,2024-10-07,1546,22,1,-0.759,SUPORTE,1
C103412,2024-12-08,1156,17,1,0.628,SUPORTE,0
C103413,2023-07-20,557,16,1,1.0,API,1
C103414,2024-01-04,204,18,2,1.0,API,0
C103415,2023-03-18,866,17,2,0.145,API,0
C103416,2023-02-28,179,13,0,0.378,BUGS,0
C103417,2024-03-06,642,21,1,0.464,API,1
C103418,2024-09-29,810,5,1,0.071,API,0
C103419,2024-05-14,147,12,0,0.782,FINANCEIRO,0
C103420,2023-04-19,434,16,2,-0.543,BUGS,0
C103421,2023-10-05,689,18,1,0.618,API,0
C103422,2023-03-09,770,9,2,0.152,BUGS,0
C103423,2023-03-10,796,10,0,0.805,BUGS,0
C103424,2023-06-14,280,17,0,0.925,SUPORTE,1
C103425,2024-05-03,340,17,0,0.425,FINANCEIRO,0
C103426,2023-11-01,353,11,0,-0.001,API,0
C103427,2024-11-04,1283,16,1,0.829,SUPORTE,1
C103428,2023-12-31,446,23,2,-0.307,API,1
C103429,2024-01-14,1048,13,1,-0.246,API,1
C103430,2023-12-09,1083,15,1,0.262,FINANCEIRO,0
C103431,2024-07-07,1828,13,1,0.02,SUPORTE,1
C103432,2023-12-20,186,15,2,0.142,FINANCEIRO,0
C103433,2024-02-20,721,17,0,0.218,BUGS,0
C103434,2023-04-19,462,21,0,0.397,API,0
C103435,2024-07-16,518,13,1,1.0,API,0
C103436,2024-05-11,815,21,0,-0.167,BUGS,0
C103437,2023-12-07,293,19,2,0.057,BUGS,1
C103438,2024-01-18,405,15,1,0.712,API,1
C103439,2024-06-16,100,15,0,0.368,API,1
C103440,2023-10-27,304,13,3,-0.305,BUGS,0
C103441,2023-05-19,1547,14,1,0.246,API,0
C103442,2023-12-25,867,15,0,-0.404,FINANCEIRO,1
C103443,2024-05-13,801,8,1,0.746,SUPORTE,0
C103444,2024-01-20,908,8,1,0.289,BUGS,0
C103445,2024-08-26,502,10,0,1.0,FINANCEIRO,0
C103446,2023-10-07,1090,14,1,-0.27,FINANCEIRO,0
C103447,2024-09-28,295,8,1,-0.102,FINANCEIRO,0
C103448,2024-04-27,442,13,2,0.316,SUPORTE,0
C103449,2023-04-21,434,17,1,0.979,SUPORTE,1
C103450,2023-05-19,1139,23,10,-0.313,API,0
C103451,2024-03-10,274,18,1,-0.022,SUPORTE,0
C103452,2024-05-23,407,19,1,0.378,SUPORTE,1
C103453,2023-09-30,329,16,0,0.024,SUPORTE,1
C103454,2023-04-09,1501,17,1,0.558,SUPORTE,0
C103455,2023-04-14,1084,20,1,0.388,SUPORTE,0
C103456,2023-08-02,729,11,2,0.559,API,0
C103457,2024-10-25,902,11,0,0.757,FINANCEIRO,0
C103458,2023-06-14,214,12,2,0.403,SUPORTE,1
C103459,2024-06-03,792,18,1,0.907,API,0
C103460,2023-10-11,667,11,1,0.091,API,1
C103461,2024-05-31,266,15,11,-0.922,FINANCEIRO,0
C103462,2024-10-18,107,16,0,-0.179,BUGS,0
C103463,2024-09-04,556,13,13,-0.363,API,1
C103464,2023-06-13,518,15,1,0.509,API,1
C103465,2024-10-20,100,14,1,0.582,BUGS,1
C103466,2023-03-05,628,16,0,0.036,SUPORTE,0
C103467,2023-04-01,872,13,5,0.513,API,1
C103468,2023-04-27,1056,16,14,-1.0,BUGS,0
C103469,2023-09-24,468,12,0,0.046,FINANCEIRO,0
C103470,2024-11-15,611,8,2,0.427,FINANCEIRO,0
C103471,2024-07-12,1049,17,2,0.726,API,0
C103472,2023-05-20,501,14,1,0.669,SUPORTE,1
C103473,2023-09-03,282,19,1,0.805,SUPORTE,0
C103474,2024-10-22,284,22,0,0.507,BUGS,0
C103475,2024-01-30,932,20,2,0.239,API,0
C103476,2024-05-01,603,17,1,-0.619,SUPORTE,1
C103477,2024-04-20,396,11,1,0.139,API,0
C103478,2024-05-31,261,15,0,-0.224,API,1
C103479,2023-07-03,390,7,0,0.578,SUPORTE,0
C103480,2023-01-20,565,17,16,-1.0,SUPORTE,0
C103481,2024-07-11,1438,7,2,0.092,SUPORTE,1
C103482,2024-06-07,1163,16,1,-0.285,BUGS,0
C103483,2024-08-04,1576,10,7,-0.056,SUPORTE,0
C103484,2024-06-12,338,15,0,0.284,FINANCEIRO,0
C103485,2023-05-27,100,15,1,-0.577,API,1
C103486,2024-10-27,433,8,4,0.252,SUPORTE,1
C103487,2023-10-31,782,10,1,0.108,API,0
C103488,2024-09-11,644,19,0,0.404,API,0
C103489,2024-08-04,2000,16,2,0.052,SUPORTE,0
C103490,2024-11-25,905,12,0,-0.038,SUPORTE,0
C103491,2023-08-16,310,20,0,0.778,API,0
C103492,2023-04-12,1173,19,0,0.906,API,0
C103493,2024-08-09,104,17,1,0.805,SUPORTE,0
C103494,2024-02-21,358,16,1,-0.374,SUPORTE,0
C103495,2023-08-04,389,8,0,0.974,SUPORTE,0
C103496,2024-02-11,1228,16,1,0.591,BUGS,1
C103497,2024-02-03,678,17,0,0.995,FINANCEIRO,1
C103498,2024-12-15,265,12,3,0.786,BUGS,1
C103499,2024-12-04,177,22,1,0.545,API,1
C103500,2024-05-13,758,17,1,-0.077,FINANCEIRO,1
C103501,2024-04-09,2000,15,1,-0.079,FINANCEIRO,0
C103502,2024-11-21,459,4,0,-0.1,API,0
C103503,2024-12-31,100,10,0,0.209,FINANCEIRO,0
C103504,2023-03-23,944,13,2,-0.264,API,0
C103505,2024-08-26,743,16,0,-0.498,BUGS,1
C103506,2024-11-17,340,18,1,-0.512,API,0
C103507,2023-12-31,159,17,0,0.353,API,1
C103508,2023-06-12,318,13,2,0.095,BUGS,0
C103509,2023-02-17,519,19,1,0.595,FINANCEIRO,1
C103510,2024-05-25,429,12,1,0.18,BUGS,1
C103511,2023-11-25,176,10,1,0.826,BUGS,0
C103512,2023-04-26,151,22,0,0.125,SUPORTE,0
C103513,2023-12-03,270,13,0,0.495,API,1
C103514,2023-05-27,827,16,1,0.586,BUGS,1
C103515,2024-07-28,398,18,1,0.357,BUGS,1
C103516,2023-11-19,1029,9,2,0.697,BUGS,1
C103517,2024-03-18,348,16,1,0.573,SUPORTE,0
C103518,2023-01-13,903,16,1,0.713,BUGS,0
C103519,2024-05-08,875,9,1,-0.081,API,1
C103520,2024-12-01,394,18,19,-0.68,BUGS,1
C103521,2023-10-14,1605,16,2,-0.833,SUPORTE,0
C103522,2024-12-20,935,19,0,0.359,SUPORTE,0
C103523,2023-04-24,1121,9,1,-0.445,SUPORTE,1
C103524,2024-04-24,900,20,0,1.0,FINANCEIRO,0
C103525,2023-01-22,393,17,0,0.521,API,0
C103526,2023-12-15,1478,24,2,0.141,API,0
C103527,2024-12-26,978,10,2,0.576,API,0
C103528,2024-11-13,597,17,1,-0.375,FINANCEIRO,1
C103529,2024-07-19,1088,9,17,-0.807,SUPORTE,0
C103530,2023-11-16,1173,11,17,-0.714,BUGS,1
C103531,2023-05-06,1053,14,0,0.662,BUGS,0
C103532,2023-10-04,478,14,13,-0.799,API,0
C103533,2023-07-23,192,13,2,-0.119,API,0
C103534,2023-07-13,915,11,0,0.366,SUPORTE,0
C103535,2024-11-11,609,15,7,0.316,BUGS,0
C103536,2024-10-25,194,9,0,0.396,BUGS,1
C103537,2024-06-30,560,12,12,-0.733,FINANCEIRO,1
C103538,2024-11-26,705,20,1,0.403,API,1
C103539,2023-10-13,580,17,1,-0.023,FINANCEIRO,0
C103540,2023-02-26,745,15,0,-0.121,FINANCEIRO,0
C103541,2023-10-30,373,11,2,0.414,BUGS,0
C103542,2023-06-12,441,16,0,0.633,API,1
C103543,2023-01-19,810,16,3,0.203,SUPORTE,1
C103544,2024-01-05,175,11,15,-0.184,BUGS,1
C103545,2023-09-21,1172,18,0,0.765,BUGS,0
C103546,2023-04-23,456,20,0,-0.824,FINANCEIRO,0
C103547,2024-05-02,906,21,1,0.565,FINANCEIRO,0
C103548,2023-11-23,795,14,0,1.0,BUGS,0
C103549,2024-06-25,601,13,1,0.138,SUPORTE,1
C103550,2024-10-08,447,11,1,1.0,FINANCEIRO,0
C103551,2024-08-01,706,12,1,0.428,BUGS,1
C103552,2023-03-06,589,14,1,0.33,FINANCEIRO,1
C103553,2023-10-19,129,14,3,0.323,SUPORTE,0
C103554,2023-01-25,100,19,1,-0.421,BUGS,0
C103555,2024-07-02,658,19,3,1.0,FINANCEIRO,0
C103556,2023-01-01,231,19,1,0.091,BUGS,0
C103557,2024-07-02,1052,16,2,-0.339,SUPORTE,0
C103558,2023-05-21,100,18,3,-0.037,BUGS,1
C103559,2024-10-09,973,11,2,0.222,API,0
C103560,2023-07-07,890,13,3,0.745,FINANCEIRO,0
C103561,2023-05-08,547,13,0,0.292,SUPORTE,1
C103562,2023-07-20,100,25,1,0.239,BUGS,1
C103563,2023-05-07,415,21,2,0.157,API,1
C103564,2023-09-14,838,21,1,-0.318,API,1
C103565,2024-11-06,100,12,0,0.057,SUPORTE,0
C103566,2024-06-30,891,17,2,-0.025,BUGS,0
C103567,2023-07-13,190,17,0,0.495,FINANCEIRO,1
C103568,2024-12-03,109,15,0,-0.511,FINANCEIRO,1
C103569,2023-04-14,885,17,0,0.149,SUPORTE,0
C103570,2024-06-18,421,16,1,0.964,BUGS,0
C103571,2023-09-22,682,16,1,0.52,FINANCEIRO,0
C103572,2024-01-19,555,11,1,0.73,BUGS,1
C103573,2023-09-17,373,10,2,0.003,API,1
C103574,2024-02-18,100,14,3,1.0,SUPORTE,1
C103575,2023-12-24,743,20,1,0.748,API,0
C103576,2023-03-16,862,13,3,0.214,API,0
C103577,2023-12-21,641,12,1,0.593,FINANCEIRO,0
C103578,2024-08-06,705,13,0,-0.288,API,0
C103579,2023-07-07,566,18,0,-0.248,FINANCEIRO,1
C103580,2024-11-15,418,12,2,0.624,FINANCEIRO,0
C103581,2023-10-17,1158,19,1,0.907,FINANCEIRO,0
C103582,2023-02-14,1245,8,3,-0.33,SUPORTE,1
C103583,2024-07-26,1620,17,2,0.697,SUPORTE,0
C103584,2023-03-24,1433,18,1,0.597,FINANCEIRO,1
C103585,2023-05-03,575,22,0,0.023,BUGS,0
C103586,2023-12-24,321,18,1,-0.167,BUGS,1
C103587,2024-06-11,162,16,0,-0.001,FINANCEIRO,1
C103588,2023-03-07,865,14,2,-0.004,FINANCEIRO,0
C103589,2024-10-18,727,11,6,-0.188,BUGS,0
C103590,2024-01-10,679,10,2,-0.596,API,1
C103591,2023-06-11,734,18,0,0.136,BUGS,0
C103592,2024-01-15,799,18,0,0.539,BUGS,0
C103593,2024-10-17,1619,15,1,0.631,FINANCEIRO,1
C103594,2023-12-24,625,13,0,0.035,BUGS,0
C103595,2023-07-07,789,13,0,1.0,API,0
C103596,2023-11-18,372,18,0,0.39,API,0
C103597,2024-03-25,1766,13,0,1.0,BUGS,0
C103598,2024-04-18,102,15,2,-0.123,SUPORTE,1
C103599,2023-01-13,1205,11,2,0.391,API,0
C103600,2023-07-03,648,16,1,0.266,FINANCEIRO,0
C103601,2023-04-21,444,18,2,-0.054,SUPORTE,0
C103602,2024-05-22,170,11,0,0.741,SUPORTE,0
C103603,2023-10-17,884,14,0,0.721,SUPORTE,0
C103604,2023-10-22,262,20,1,0.222,API,0
C103605,2024-03-26,1089,13,1,0.439,FINANCEIRO,1
C103606,2023-08-03,473,12,1,0.4,SUPORTE,0
C103607,2024-09-23,120,19,15,-0.491,API,0
C103608,2024-07-20,578,11,1,-0.118,FINANCEIRO,0
C103609,2023-01-27,537,8,1,0.229,API,1
C103610,2024-09-21,1098,15,4,0.055,FINANCEIRO,1
C103611,2023-08-19,914,13,2,-0.301,API,1
C103612,2024-07-18,159,9,0,0.619,API,1
C103613,2023-11-17,965,13,0,0.352,SUPORTE,0
C103614,2023-08-21,360,18,1,0.262,BUGS,0
C103615,2024-10-31,338,19,2,-0.456,API,1
C103616,2024-03-12,841,17,0,0.529,BUGS,1
C103617,2024-06-16,326,18,0,-0.364,BUGS,0
C103618,2024-02-07,1342,17,0,0.441,SUPORTE,1
C103619,2023-02-22,106,16,0,0.786,FINANCEIRO,0
C103620,2023-11-09,518,21,2,1.0,BUGS,0
C103621,2023-10-08,527,13,1,0.313,API,0
C103622,2024-12-26,202,14,0,1.0,BUGS,0
C103623,2023-01-31,383,8,1,0.596,BUGS,0
C103624,2023-12-03,354,25,2,0.586,FINANCEIRO,1
C103625,2023-07-02,106,15,1,0.858,BUGS,0
C103626,2023-01-23,270,12,3,0.84,BUGS,1
C103627,2024-06-27,463,12,0,0.732,API,1
C103628,2024-03-21,439,11,3,0.089,FINANCEIRO,1
C103629,2023-03-15,875,22,2,0.052,API,0
C103630,2023-01-10,1256,9,1,-0.405,BUGS,0
C103631,2024-04-28,399,18,0,0.464,API,1
C103632,2024-03-31,172,17,0,0.961,SUPORTE,0
C103633,2024-07-19,706,22,2,-0.161,API,0
C103634,2024-07-17,460,21,0,-0.128,API,1
C103635,2024-10-21,1028,10,0,1.0,BUGS,0
C103636,2023-06-09,471,12,1,0.142,API,0
C103637,2023-01-14,535,17,8,-0.89,BUGS,1
C103638,2023-06-27,446,13,2,-0.498,API,0
C103639,2024-02-16,1367,19,3,0.461,FINANCEIRO,1
C103640,2023-02-22,571,13,18,-0.808,SUPORTE,1
C103641,2024-02-12,1091,15,2,0.489,FINANCEIRO,0
C103642,2023-01-22,396,10,2,0.089,API,1
C103643,2023-01-30,810,20,1,0.456,FINANCEIRO,0
C103644,2024-12-03,893,9,2,1.0,BUGS,1
C103645,2023-09-17,407,8,1,0.137,API,0
C103646,2023-07-24,923,20,1,0.939,FINANCEIRO,0
C103647,2023-02-28,109,19,1,0.397,FINANCEIRO,0
C103648,2024-04-15,630,10,4,-0.475,FINANCEIRO,1
C103649,2024-04-10,824,22,0,1.0,SUPORTE,0
C103650,2023-01-12,279,20,1,1.0,SUPORTE,0
C103651,2024-09-22,342,19,0,0.313,SUPORTE,1
C103652,2023-10-17,190,15,0,0.426,API,0
C103653,2023-12-20,209,10,15,0.17,FINANCEIRO,1
C103654,2024-09-30,251,19,3,0.148,API,1
C103655,2023-03-16,920,17,0,0.853,FINANCEIRO,0
C103656,2024-12-16,265,13,2,-0.177,BUGS,0
C103657,2024-07-14,100,12,0,1.0,SUPORTE,0
C103658,2024-08-13,749,12,5,0.252,API,1
C103659,2024-03-16,100,13,2,0.605,API,0
C103660,2023-08-29,491,14,1,0.968,API,0
C103661,2023-06-03,401,11,1,0.669,SUPORTE,1
C103662,2023-04-06,382,9,2,0.165,BUGS,0
C103663,2024-12-26,127,16,2,1.0,SUPORTE,1
C103664,2023-10-21,689,11,0,0.728,BUGS,0
C103665,2023-07-28,262,20,1,0.268,BUGS,0
C103666,2023-12-09,875,16,1,-0.442,FINANCEIRO,0
C103667,2023-03-29,717,14,3,0.183,SUPORTE,1
C103668,2024-01-25,1228,16,1,0.045,BUGS,0
C103669,2023-11-21,553,16,0,0.372,BUGS,0
C103670,2023-06-06,756,17,19,-0.901,API,1
C103671,2024-10-29,310,11,2,0.402,FINANCEIRO,0
C103672,2024-10-12,100,7,3,-0.105,FINANCEIRO,1
C103673,2024-09-24,262,16,2,0.974,FINANCEIRO,1
C103674,2024-07-30,727,20,0,0.707,SUPORTE,0
C103675,2024-09-10,618,8,0,0.047,SUPORTE,0
C103676,2024-10-20,408,19,1,0.345,SUPORTE,0
C103677,2023-05-17,361,19,6,0.344,BUGS,0
C103678,2024-11-04,179,14,2,-0.511,API,0
C103679,2024-03-03,402,21,2,0.544,FINANCEIRO,0
C103680,2024-03-27,392,13,1,-0.575,FINANCEIRO,0
C103681,2024-09-03,1187,6,0,1.0,SUPORTE,1
C103682,2023-05-21,682,15,3,0.013,FINANCEIRO,0
C103683,2023-03-24,555,16,1,0.834,BUGS,1
C103684,2023-06-26,594,11,1,-0.312,BUGS,1
C103685,2023-07-17,1352,20,3,0.537,BUGS,0
C103686,2024-09-15,355,21,2,-0.277,SUPORTE,0
C103687,2024-07-21,312,18,1,0.183,FINANCEIRO,0
C103688,2024-11-21,1414,9,0,0.774,SUPORTE,0
C103689,2024-02-25,843,8,0,0.588,BUGS,1
C103690,2024-02-05,292,16,2,0.543,SUPORTE,0
C103691,2024-11-28,1438,15,1,0.123,SUPORTE,0
C103692,2024-04-15,382,18,1,-0.193,FINANCEIRO,0
C103693,2023-08-06,382,17,2,0.661,API,0
C103694,2024-12-29,139,11,1,-0.2,SUPORTE,1
C103695,2024-09-23,179,9,20,-1.0,API,1
C103696,2023-06-24,979,18,0,1.0,API,0
C103697,2023-01-23,451,13,2,0.519,BUGS,0
C103698,2024-12-25,490,18,0,-0.302,BUGS,0
C103699,2023-08-23,1187,17,0,0.365,BUGS,0
C103700,2023-01-13,721,13,0,0.251,BUGS,0
C103701,2023-04-11,181,16,1,0.123,BUGS,1
C103702,2024-06-19,1112,16,4,-0.012,BUGS,0
C103703,2024-06-06,1008,21,0,1.0,SUPORTE,0
C103704,2024-03-27,452,15,1,1.0,API,0
C103705,2024-03-06,150,19,1,0.319,FINANCEIRO,1
C103706,2024-08-28,659,13,0,0.412,API,0
C103707,2024-12-13,216,18,0,-0.302,SUPORTE,0
C103708,2024-06-16,409,13,0,1.0,FINANCEIRO,1
C103709,2024-12-23,432,21,3,-0.069,BUGS,0
C103710,2024-10-13,233,20,1,0.139,API,1
C103711,2023-10-20,1223,13,0,0.725,SUPORTE,1
C103712,2023-04-11,289,13,0,0.47,SUPORTE,1
C103713,2024-05-16,1172,14,1,0.565,SUPORTE,1
C103714,2023-10-31,546,11,0,0.65,FINANCEIRO,0
C103715,2024-06-23,132,15,0,0.346,FINANCEIRO,0
C103716,2024-07-06,458,15,0,0.791,FINANCEIRO,0
C103717,2023-12-21,1212,13,1,-0.574,API,1
C103718,2023-10-30,444,18,0,1.0,API,1
C103719,2024-05-10,277,15,0,0.259,API,1
C103720,2024-10-19,977,21,0,0.847,FINANCEIRO,1
C103721,2023-08-15,251,14,0,0.586,SUPORTE,0
C103722,2023-08-24,398,17,0,-0.629,SUPORTE,1
C103723,2024-03-30,481,9,1,0.349,API,1
C103724,2023-01-13,403,12,0,-0.736,SUPORTE,1
C103725,2023-07-29,527,16,0,0.607,FINANCEIRO,0
C103726,2024-02-01,437,14,0,0.449,FINANCEIRO,1
C103727,2023-04-10,228,12,0,-0.32,API,0
C103728,2023-01-31,372,16,2,0.354,SUPORTE,0
C103729,2024-06-11,726,11,1,0.022,API,0
C103730,2024-10-10,1158,18,0,0.298,SUPORTE,1
C103731,2023-11-25,166,14,1,-1.0,API,0
C103732,2023-06-15,197,13,1,-0.339,SUPORTE,1
C103733,2024-04-03,806,18,3,-0.164,API,0
C103734,2023-04-10,1531,15,0,-0.219,BUGS,0
C103735,2024-09-12,308,14,0,0.077,SUPORTE,1
C103736,2023-06-22,220,15,2,-0.086,SUPORTE,0
C103737,2023-06-11,1079,23,1,0.531,SUPORTE,1
C103738,2024-12-28,1050,16,0,-1.0,FINANCEIRO,0
C103739,2023-09-20,100,15,0,1.0,BUGS,1
C103740,2023-10-01,100,14,2,-0.068,SUPORTE,1
C103741,2023-01-03,193,10,2,0.047,API,0
C103742,2023-01-28,829,15,1,0.597,BUGS,0
C103743,2023-11-22,489,22,1,1.0,FINANCEIRO,0
C103744,2023-05-29,596,14,0,0.045,FINANCEIRO,0
C103745,2024-06-23,1301,14,2,0.585,BUGS,0
C103746,2024-05-02,282,20,2,-0.035,API,0
C103747,2024-03-13,644,9,1,0.71,API,1
C103748,2023-03-06,847,13,0,0.679,API,1
C103749,2023-12-22,343,11,0,-0.223,BUGS,1
C103750,2024-06-16,211,12,0,0.61,BUGS,1
C103751,2023-09-09,1037,16,0,-0.354,API,0
C103752,2023-08-23,623,23,6,-0.241,SUPORTE,0
C103753,2023-08-15,127,19,0,-0.28,FINANCEIRO,0
C103754,2024-06-08,1302,7,2,0.17,BUGS,1
C103755,2023-11-09,689,13,0,0.829,API,1
C103756,2023-02-18,898,17,1,-0.301,API,0
C103757,2023-04-28,548,12,1,0.47,BUGS,0
C103758,2023-02-23,267,13,1,0.159,BUGS,1
C103759,2024-10-11,581,14,3,-0.323,SUPORTE,1
C103760,2024-07-18,1132,15,0,0.139,SUPORTE,0
C103761,2023-02-13,401,19,3,0.529,FINANCEIRO,0
C103762,2023-02-22,212,12,3,0.64,BUGS,1
C103763,2024-08-08,2000,20,19,-0.396,API,1
C103764,2024-07-11,571,17,1,0.301,SUPORTE,0
C103765,2024-06-08,576,15,1,0.311,BUGS,1
C103766,2024-11-07,417,13,3,-0.186,FINANCEIRO,1
C103767,2023-04-12,639,21,0,0.458,BUGS,0
C103768,2024-02-02,897,18,0,-0.355,SUPORTE,0
C103769,2023-05-18,769,9,0,0.231,FINANCEIRO,0
C103770,2024-11-05,1056,16,2,1.0,API,0
C103771,2024-01-22,580,22,0,0.201,BUGS,0
C103772,2023-04-21,401,9,0,0.851,FINANCEIRO,0
C103773,2024-09-05,1070,11,3,0.495,BUGS,0
C103774,2023-01-17,1208,17,1,1.0,FINANCEIRO,1
C103775,2023-07-01,395,9,1,-1.0,SUPORTE,1
C103776,2024-06-19,216,10,0,0.389,SUPORTE,0
C103777,2024-06-24,496,16,0,0.654,SUPORTE,0
C103778,2023-06-20,239,14,1,0.689,API,1
C103779,2024-02-13,457,17,0,0.971,FINANCEIRO,0
C103780,2024-01-13,677,20,0,0.748,API,0
C103781,2023-07-07,210,18,1,0.448,BUGS,0
C103782,2023-08-18,484,5,0,-0.229,SUPORTE,0
C103783,2023-04-29,513,9,1,-0.711,SUPORTE,1
C103784,2023-06-05,930,14,0,1.0,BUGS,0
C103785,2024-11-17,1241,17,1,0.016,BUGS,0
C103786,2024-04-09,391,12,1,0.095,SUPORTE,0
C103787,2023-04-14,1738,19,1,0.793,SUPORTE,0
C103788,2024-08-26,824,12,1,0.26,BUGS,0
C103789,2024-11-28,364,14,1,-0.289,BUGS,0
C103790,2024-05-16,385,22,1,-0.484,API,0
C103791,2024-11-23,355,14,2,0.061,SUPORTE,0
C103792,2024-11-12,336,19,1,0.388,SUPORTE,1
C103793,2024-11-29,1124,8,1,0.628,API,0
C103794,2023-06-24,882,12,8,-0.142,API,1
C103795,2024-11-04,417,21,0,0.42,SUPORTE,0
C103796,2024-02-25,284,12,0,-0.34,BUGS,0
C103797,2023-05-14,1036,20,2,0.821,BUGS,1
C103798,2024-01-26,565,17,1,1.0,API,1
C103799,2024-05-15,181,11,1,0.911,BUGS,0
C103800,2024-10-26,100,9,1,0.845,BUGS,0
C103801,2023-02-02,428,20,2,0.473,API,0
C103802,2023-02-24,605,13,1,-0.243,SUPORTE,0
C103803,2024-06-02,712,16,0,-0.071,BUGS,1
C103804,2024-09-29,1304,17,3,0.549,SUPORTE,0
C103805,2023-01-12,112,20,1,0.795,FINANCEIRO,0
C103806,2024-06-11,569,21,0,-0.06,SUPORTE,0
C103807,2024-12-20,487,11,0,0.537,BUGS,0
C103808,2024-07-08,217,17,1,0.377,API,0
C103809,2024-01-08,951,14,2,0.488,FINANCEIRO,0
C103810,2024-04-28,416,16,7,0.189,API,0
C103811,2024-10-08,482,17,0,0.575,API,1
C103812,2023-08-16,264,21,18,-1.0,FINANCEIRO,1
C103813,2024-09-14,556,10,0,1.0,BUGS,1
C103814,2023-11-03,738,14,1,0.998,API,0
C103815,2024-04-01,552,16,3,0.203,SUPORTE,1
C103816,2023-06-09,350,14,1,-0.3,BUGS,0
C103817,2023-11-27,782,17,0,0.652,API,1
C103818,2023-08-13,798,14,0,-0.391,API,0
C103819,2024-12-29,724,13,1,1.0,SUPORTE,0
C103820,2024-05-18,937,14,1,0.209,SUPORTE,0
C103821,2024-03-31,357,13,0,0.032,API,1
C103822,2023-02-14,316,19,1,0.632,BUGS,1
C103823,2023-08-02,275,15,3,-0.035,SUPORTE,0
C103824,2023-02-28,197,21,3,0.12,SUPORTE,1
C103825,2024-10-05,314,17,2,-0.127,FINANCEIRO,0
C103826,2024-09-07,340,16,2,0.573,BUGS,1
C103827,2023-07-14,276,12,0,0.474,BUGS,0
C103828,2024-05-03,478,14,1,0.815,FINANCEIRO,0
C103829,2023-06-06,148,19,1,-0.473,SUPORTE,0
C103830,2024-09-01,936,9,0,-0.319,API,0
C103831,2023-08-14,449,15,0,0.091,API,1
C103832,2024-02-16,602,26,2,0.916,API,0
C103833,2023-07-24,209,16,0,-0.353,API,1
C103834,2023-03-20,496,18,8,-0.445,FINANCEIRO,1
C103835,2023-05-04,709,10,1,0.96,SUPORTE,0
C103836,2024-04-15,558,16,1,0.575,API,1
C103837,2023-08-06,1032,17,1,0.86,FINANCEIRO,0
C103838,2024-05-30,623,14,3,0.144,FINANCEIRO,0
C103839,2024-08-24,141,10,1,1.0,API,0
C103840,2023-04-14,357,12,3,-0.556,BUGS,0
C103841,2024-01-28,190,21,2,0.203,SUPORTE,0
C103842,2024-09-22,902,11,4,-0.038,SUPORTE,0
C103843,2024-10-06,492,22,14,-0.422,BUGS,0
C103844,2024-08-30,1073,16,0,-0.268,API,0
C103845,2024-03-09,150,13,0,0.607,API,0
C103846,2023-11-27,369,17,0,-0.242,BUGS,0
C103847,2023-05-23,630,12,1,-0.396,BUGS,1
C103848,2024-06-23,306,10,0,-0.996,BUGS,0
C103849,2023-10-05,147,20,1,-0.021,BUGS,0
C103850,2023-08-21,1225,13,0,0.403,FINANCEIRO,0
C103851,2024-06-12,941,14,0,0.484,BUGS,0
C103852,2024-07-24,306,13,7,-0.132,FINANCEIRO,1
C103853,2023-03-31,535,16,1,-0.025,FINANCEIRO,0
C103854,2024-05-06,202,13,1,0.077,API,0
C103855,2023-07-18,338,16,0,0.023,BUGS,0
C103856,2023-12-28,140,21,1,1.0,FINANCEIRO,1
